character	Belenus, named character, heir, age 30, , x 60, y 118
traits NaturalMilitarySkill 1 , Intelligent 1 , Austere 1 , PublicFaith 1 , Drink 1
ancillaries bard
army
unit		barb british general briton				exp 1 armour 0 weapon_lvl 0
unit		barb infantry briton				exp 0 armour 0 weapon_lvl 0
unit		barb infantry briton				exp 0 armour 0 weapon_lvl 0
unit		barb slinger briton				exp 0 armour 0 weapon_lvl 0
unit		barb chariot light briton				exp 0 armour 0 weapon_lvl 0

character	Budic, general, age 20, , x 48, y 139

army
unit		barb infantry briton				exp 0 armour 0 weapon_lvl 0
unit		barb infantry briton				exp 0 armour 0 weapon_lvl 0
unit		barb peasant briton				exp 0 armour 0 weapon_lvl 0

character	Caradog, general, age 20, , x 61, y 118

army
unit		barb peasant briton				exp 0 armour 0 weapon_lvl 0

character	Prasutagus, named character, age 24, , x 55, y 140
traits NaturalMilitarySkill 1 , Intelligent 1 , Bloodthirsty 2
ancillaries armourer
army
unit		barb british general briton				exp 1 armour 0 weapon_lvl 0
unit		barb infantry briton				exp 0 armour 0 weapon_lvl 0
unit		barb slinger briton				exp 0 armour 0 weapon_lvl 0
unit		barb peasant briton				exp 0 armour 0 weapon_lvl 0

character	Segovax, admiral, age 20, , x 57, y 123

army
unit		naval boats				exp 0 armour 0 weapon_lvl 0

character	Senaculus, spy, age 20, , x 51, y 132
traits GoodSpy 2

character	Lannildut, diplomat, age 20, , x 63, y 121
traits GoodDiplomat 2

character	Cynfawr, named character, age 31, , x 42, y 141
traits Energetic 1 , PublicFaith 3 , Intelligent 1
ancillaries druid2
army
unit		barb british general briton				exp 0 armour 0 weapon_lvl 0
unit		barb druids briton				exp 1 armour 0 weapon_lvl 0


character_record		Sennianus, 	male, command 0, influence 0, management 0, subterfuge 0, age 14, alive, never_a_leader
character_record		Calpornus, 	male, command 0, influence 0, management 0, subterfuge 0, age 11, alive, never_a_leader
character_record		Drustan, 	male, command 0, influence 0, management 0, subterfuge 0, age 7, alive, never_a_leader
character_record		Wotecorix, 	male, command 0, influence 0, management 0, subterfuge 0, age 2, alive, never_a_leader
character_record		Barita, 	female, command 0, influence 0, management 0, subterfuge 0, age 49, alive, never_a_leader
character_record		Cartimandua, 	female, command 0, influence 0, management 0, subterfuge 0, age 31, alive, never_a_leader
character_record		Esselt, 	female, command 0, influence 0, management 0, subterfuge 0, age 30, alive, never_a_leader
character_record		Eudaf, 	female, command 0, influence 0, management 0, subterfuge 0, age 24, alive, never_a_leader
character_record		Iseult, 	female, command 0, influence 0, management 0, subterfuge 0, age 7, alive, never_a_leader
character_record		Verica, 	female, command 0, influence 0, management 0, subterfuge 0, age 5, alive, never_a_leader

relative 	Barrivendos, 	Barita,		Cynfawr,	Belenus,	Prasutagus,	end
relative 	Belenus, 	Cartimandua,		Calpornus,	end
relative 	Prasutagus, 	Esselt,		Iseult,	Verica,	Wotecorix,	end
relative 	Cynfawr, 	Eudaf,		Sennianus,	Drustan,	end


faction	armenia, fortified_henry
denari	3000
settlement
{
	level large_town
	region Armenia

	year_founded 0
	population 5000
	plan_set default_set
	faction_creator parthia
	building
	{
		type core_building governors_villa
	}
	building
	{
		type defenses wooden_pallisade
	}
	building
	{
		type equestrian stables
	}
	building
	{
		type barracks muster_field
	}
	building
	{
		type hinterland_farms farms
	}
}

settlement
{
	level large_town
	region Colchis

	year_founded 0
	population 4500
	plan_set default_set
	faction_creator parthia
	building
	{
		type core_building governors_villa
	}
	building
	{
		type barracks muster_field
	}
	building
	{
		type defenses wooden_pallisade
	}
	building
	{
		type hinterland_farms farms
	}
}

character	Artaxias, named character, leader, age 60, , x 227, y 87
traits GoodCommander 2 , PublicFaith 2 , Intelligent 1 , Bloodthirsty 1
ancillaries chief_eunuch
army
unit		east generals cavalry early				exp 1 armour 0 weapon_lvl 0
unit		east heavy cataphract				exp 0 armour 0 weapon_lvl 0
unit		east horse archer				exp 0 armour 0 weapon_lvl 0
unit		east horse archer				exp 0 armour 0 weapon_lvl 0
unit		east peltast				exp 0 armour 0 weapon_lvl 0
unit		east peltast				exp 0 armour 0 weapon_lvl 0

character	Rusa, named character, heir, age 35, , x 216, y 91
traits GoodCommander 1 , PublicFaith 1 , Intelligent 2
ancillaries galloper
army
unit		east generals cavalry early				exp 1 armour 0 weapon_lvl 0
unit		east peltast				exp 0 armour 0 weapon_lvl 0
unit		east peltast				exp 0 armour 0 weapon_lvl 0
unit		east archer				exp 0 armour 0 weapon_lvl 0
unit		east horse archer				exp 0 armour 0 weapon_lvl 0

character	Aramu, named character, age 30, , x 220, y 87
traits Intelligent 2 , MathematicsSkill 1 , Drink 1
ancillaries freeman_clerk, drinking_companion
army
unit		east generals cavalry early				exp 1 armour 0 weapon_lvl 0
unit		east horse archer				exp 0 armour 0 weapon_lvl 0
unit		east horse archer				exp 0 armour 0 weapon_lvl 0
unit		east horse archer				exp 0 armour 0 weapon_lvl 0

character	Prusias, spy, age 20, , x 221, y 74
traits GoodSpy 4
ancillaries courtesan

character	Menua, diplomat, age 20, , x 216, y 89
traits GoodDiplomat 3


character_record		Zipoetes, 	male, command 0, influence 0, management 0, subterfuge 0, age 14, alive, never_a_leader
character_record		Aram, 	male, command 0, influence 0, management 0, subterfuge 0, age 10, alive, never_a_leader
character_record		Eminos, 	male, command 0, influence 0, management 0, subterfuge 0, age 7, alive, never_a_leader
character_record		Sarduri, 	male, command 0, influence 0, management 0, subterfuge 0, age 2, alive, never_a_leader
character_record		Erato, 	female, command 0, influence 0, management 0, subterfuge 0, age 51, alive, never_a_leader
character_record		Karo, 	female, command 0, influence 0, management 0, subterfuge 0, age 34, alive, never_a_leader
character_record		Pao, 	female, command 0, influence 0, management 0, subterfuge 0, age 26, alive, never_a_leader
character_record		Arao, 	female, command 0, influence 0, management 0, subterfuge 0, age 11, alive, never_a_leader
character_record		Hurriya, 	female, command 0, influence 0, management 0, subterfuge 0, age 6, alive, never_a_leader

relative 	Artaxias, 	Erato,		Rusa,	Aramu,	Zipoetes,	end
relative 	Rusa, 	Karo,		Arao,	Aram,	Sarduri,	end
relative 	Aramu, 	Pao,		Eminos,	Hurriya,	end


faction	dacia, balanced_stalin
denari	3000
settlement
{
	level large_town
	region Dacia

	year_founded 0
	population 5252
	plan_set default_set
	faction_creator gauls
	building
	{
		type core_building governors_villa
	}
	building
	{
		type defenses wooden_pallisade
	}
	building
	{
		type barracks muster_field
	}
	building
	{
		type market trader
	}
	building
	{
		type missiles practice_field
	}
}

settlement
{
	level town
	region Tribus_Iazyges

	year_founded 0
	population 2800
	plan_set default_set
	faction_creator gauls
	building
	{
		type core_building governors_house
	}
	building
	{
		type barracks muster_field
	}
}

character	Zyraxes, named character, leader, age 60, , x 140, y 98
traits GoodCommander 2 , Intelligent 1 , Bloodthirsty 2
ancillaries bard
army
unit		barb chieftain cavalry early dacian				exp 1 armour 0 weapon_lvl 0
unit		barb infantry dacian				exp 0 armour 0 weapon_lvl 0
unit		barb infantry dacian				exp 0 armour 0 weapon_lvl 0
unit		barb cavalry dacian				exp 0 armour 0 weapon_lvl 0

character	Vezina, named character, heir, age 35, , x 131, y 106
traits NaturalMilitarySkill 2 , Intelligent 1 , Bloodthirsty 1 , Drink 1
ancillaries armourer
army
unit		barb chieftain cavalry early dacian				exp 1 armour 0 weapon_lvl 0
unit		barb infantry dacian				exp 0 armour 0 weapon_lvl 0
unit		barb infantry dacian				exp 0 armour 0 weapon_lvl 0
unit		barb archer dacian				exp 0 armour 0 weapon_lvl 0

character	Scyles, named character, age 30, , x 140, y 89
traits Intelligent 3 , Bloodthirsty 1 , Energetic 1
ancillaries civilized_slave
army
unit		barb chieftain cavalry early dacian				exp 1 armour 0 weapon_lvl 0
unit		barb cavalry dacian				exp 0 armour 0 weapon_lvl 0
unit		barb infantry dacian				exp 0 armour 0 weapon_lvl 0
unit		barb infantry dacian				exp 0 armour 0 weapon_lvl 0
unit		warband falx dacian				exp 0 armour 0 weapon_lvl 0
unit		barb archer dacian				exp 0 armour 0 weapon_lvl 0

character	Dicomes, diplomat, age 20, , x 138, y 97
traits GoodDiplomat 1

character	Burubista, spy, age 20, , x 141, y 87
traits GoodSpy 3


character_record		Palacus, 	male, command 0, influence 0, management 0, subterfuge 0, age 2, alive, never_a_leader
character_record		Scylurus, 	male, command 0, influence 0, management 0, subterfuge 0, age 8, alive, never_a_leader
character_record		Cotiso, 	male, command 0, influence 0, management 0, subterfuge 0, age 11, alive, never_a_leader
character_record		Duras, 	male, command 0, influence 0, management 0, subterfuge 0, age 15, alive, never_a_leader
character_record		Serapia, 	female, command 0, influence 0, management 0, subterfuge 0, age 51, alive, never_a_leader
character_record		Dana, 	female, command 0, influence 0, management 0, subterfuge 0, age 33, alive, never_a_leader
character_record		Birkita, 	female, command 0, influence 0, management 0, subterfuge 0, age 28, alive, never_a_leader
character_record		Devnet, 	female, command 0, influence 0, management 0, subterfuge 0, age 5, alive, never_a_leader
character_record		Fallon, 	female, command 0, influence 0, management 0, subterfuge 0, age 10, alive, never_a_leader

relative 	Zyraxes, 	Serapia,		Vezina,	Scyles,	Duras,	end
relative 	Vezina, 	Dana,		Cotiso,	Devnet,	Palacus,	end
relative 	Scyles, 	Birkita,		Fallon,	Scylurus,	end


faction	greek_cities, balanced_smith
denari	5000
settlement
{
	level city
	region Laconia

	year_founded 0
	population 5000
	plan_set default_set
	faction_creator macedon
	building
	{
		type core_building governors_palace
	}
	building
	{
		type barracks militia_barracks
	}
	building
	{
		type temple_of_victory temple_of_victory_temple
	}
	building
	{
		type hinterland_farms farms
	}
	building
	{
		type hinterland_roads roads
	}
}

settlement
{
	level large_town
	region Rhodos

	year_founded 0
	population 3900
	plan_set default_set
	faction_creator macedon
	building
	{
		type core_building governors_villa
	}
	building
	{
		type defenses wooden_wall
	}
	building
	{
		type barracks muster_field
	}
	building
	{
		type port_buildings port
	}
	building
	{
		type market market
	}
	building
	{
		type hinterland_farms farms
	}
}

settlement
{
	level large_town
	region Phrygia

	year_founded 0
	population 2800
	plan_set default_set
	faction_creator macedon
	building
	{
		type core_building governors_villa
	}
	building
	{
		type barracks muster_field
	}
	building
	{
		type market trader
	}
	building
	{
		type hinterland_farms farms
	}
}

settlement
{
	level large_town
	region Aetolia

	year_founded 0
	population 2000
	plan_set default_set
	faction_creator macedon
	building
	{
		type core_building governors_villa
	}
	building
	{
		type defenses wooden_pallisade
	}
	building
	{
		type missiles practice_field
	}
}

settlement
{
	level city
	region Sicilia_Graecus

	year_founded 0
	population 6000
	plan_set default_set
	faction_creator macedon
	building
	{
		type core_building governors_palace
	}
	building
	{
		type defenses stone_wall
	}
	building
	{
		type barracks muster_field
	}
	building
	{
		type port_buildings port
	}
	building
	{
		type hinterland_farms farms
	}
	building
	{
		type hinterland_roads roads
	}
}

character	Kleomenes of Sparta, named character, leader, age 56, , x 138, y 46
traits GoodCommander 2 , NaturalMilitarySkill 1 , GoodDefender 1 , Austere 2 , Intelligent 1
ancillaries wrestler
army
unit		greek general's guard cavalry early				exp 1 armour 0 weapon_lvl 0
unit		greek hoplite spartan				exp 1 armour 0 weapon_lvl 0
unit		greek hoplite militia				exp 0 armour 0 weapon_lvl 0
unit		greek hoplite				exp 1 armour 0 weapon_lvl 0
unit		greek peasant				exp 1 armour 0 weapon_lvl 0
unit		greek peasant				exp 1 armour 0 weapon_lvl 0

character	Dionysios of Sparta, named character, age 34, , x 106, y 44
traits GoodCommander 1 , Intelligent 1 , GoodAdministrator 2
ancillaries brilliant_inventor, playwright
army
unit		greek general's guard cavalry early				exp 1 armour 0 weapon_lvl 0
unit		greek hoplite				exp 0 armour 0 weapon_lvl 0
unit		greek hoplite militia				exp 0 armour 0 weapon_lvl 0
unit		greek hoplite militia				exp 0 armour 0 weapon_lvl 0
unit		greek archer				exp 0 armour 0 weapon_lvl 0
unit		greek peltast				exp 0 armour 0 weapon_lvl 0
unit		greek hoplite				exp 0 armour 0 weapon_lvl 0

character	Antigonos of Sparta, named character, age 33, , x 132, y 55
traits NaturalMilitarySkill 1 , Intelligent 1 , Drink 1 , Energetic 1
ancillaries mentor, poet
army
unit		greek general's guard cavalry early				exp 1 armour 0 weapon_lvl 0
unit		greek hoplite militia				exp 0 armour 0 weapon_lvl 0
unit		greek peltast				exp 0 armour 0 weapon_lvl 0
unit		greek peltast				exp 0 armour 0 weapon_lvl 0
unit		greek peltast				exp 0 armour 0 weapon_lvl 0
unit		merc cretan archers				exp 1 armour 0 weapon_lvl 0

character	Eumenes of Sparta, named character, age 31, , x 154, y 61
traits Intelligent 1 , GoodAdministrator 3
ancillaries mentor, comedian
army
unit		greek general's guard cavalry early				exp 1 armour 0 weapon_lvl 0
unit		greek hoplite militia				exp 0 armour 0 weapon_lvl 0
unit		greek hoplite militia				exp 0 armour 0 weapon_lvl 0

character	Memnon of Sparta, named character, age 29, , x 161, y 45
traits Intelligent 2 , GoodAdministrator 2 , GoodTrader 2 , Drink 1
ancillaries merchant, mentor
army
unit		greek general's guard cavalry early				exp 1 armour 0 weapon_lvl 0
unit		greek hoplite militia				exp 0 armour 0 weapon_lvl 0
unit		merc rhodian slingers				exp 1 armour 0 weapon_lvl 0

character	Polydoros of Rhodes, admiral, age 36, , x 161, y 47

army
unit		naval biremes				exp 1 armour 0 weapon_lvl 0
unit		naval biremes				exp 1 armour 0 weapon_lvl 0
unit		naval biremes				exp 1 armour 0 weapon_lvl 0

character	Castor of Elis, diplomat, age 30, , x 155, y 61
traits GoodDiplomat 3

character	Charax of Gythium, spy, age 30, , x 140, y 46
traits GoodSpy 2
ancillaries networker

character	Diodoros of Gela, diplomat, age 49, , x 105, y 44
traits GoodDiplomat 4


character_record		Clymene, 	female, command 0, influence 0, management 0, subterfuge 0, age 53, alive, never_a_leader
character_record		Harmonia, 	female, command 0, influence 0, management 0, subterfuge 0, age 32, alive, never_a_leader
character_record		Eunice, 	female, command 0, influence 0, management 0, subterfuge 0, age 30, alive, never_a_leader
character_record		Kyra, 	female, command 0, influence 0, management 0, subterfuge 0, age 26, alive, never_a_leader
character_record		Cleon of Sparta, 	male, command 0, influence 0, management 0, subterfuge 0, age 14, alive, never_a_leader
character_record		Doros of Sparta, 	male, command 0, influence 0, management 0, subterfuge 0, age 11, alive, never_a_leader
character_record		Eugenius of Sparta, 	male, command 0, influence 0, management 0, subterfuge 0, age 7, alive, never_a_leader
character_record		Nicanor of Sparta, 	male, command 0, influence 0, management 0, subterfuge 0, age 3, alive, never_a_leader
character_record		Hermine of Sparta, 	female, command 0, influence 0, management 0, subterfuge 0, age 9, alive, never_a_leader

relative 	Kleomenes of Sparta, 	Clymene,		Dionysios of Sparta,	Antigonos of Sparta,	Eumenes of Sparta,	Memnon of Sparta,	end
relative 	Dionysios of Sparta, 	Harmonia,		Cleon of Sparta,	Hermine of Sparta,	end
relative 	Antigonos of Sparta, 	Eunice,		Doros of Sparta,	Nicanor of Sparta,	end
relative 	Eumenes of Sparta, 	Kyra,		Eugenius of Sparta,	end


faction	numidia, balanced_henry
denari	3000
settlement
{
	level large_town
	region Numidia

	year_founded 0
	population 3200
	plan_set default_set
	faction_creator carthage
	building
	{
		type core_building governors_villa
	}
	building
	{
		type equestrian stables
	}
	building
	{
		type defenses wooden_pallisade
	}
	building
	{
		type barracks muster_field
	}
}

settlement
{
	level town
	region Mauretania

	year_founded 0
	population 2700
	plan_set default_set
	faction_creator carthage
	building
	{
		type core_building governors_house
	}
	building
	{
		type defenses wooden_pallisade
	}
	building
	{
		type barracks muster_field
	}
}

settlement
{
	level town
	region Gaetulia

	year_founded 0
	population 1800
	plan_set default_set
	faction_creator carthage
	building
	{
		type barracks muster_field
	}
	building
	{
		type core_building governors_house
	}
}

settlement
{
	level large_town
	region Libya

	year_founded 0
	population 2300
	plan_set default_set
	faction_creator egypt
	building
	{
		type barracks muster_field
	}
	building
	{
		type temple_of_justice temple_of_justice_temple
	}
	building
	{
		type core_building governors_villa
	}
}

character	Syphax, named character, leader, age 60, , x 55, y 41
traits GoodCommander 2 , Energetic 1
ancillaries desert_scout, astrologer
army
unit		carthaginian general's cavalry early				exp 1 armour 0 weapon_lvl 0
unit		numidian javelinmen				exp 0 armour 0 weapon_lvl 0
unit		numidian javelinmen				exp 0 armour 0 weapon_lvl 0
unit		carthaginian slinger				exp 0 armour 0 weapon_lvl 0

character	Gisgo, named character, heir, age 35, , x 12, y 46
traits GoodCommander 2 , Energetic 1 , Intelligent 1 , Drink 1
ancillaries merchant
army
unit		carthaginian general's cavalry early				exp 1 armour 0 weapon_lvl 0
unit		numidian cavalry				exp 0 armour 0 weapon_lvl 0
unit		numidian cavalry				exp 0 armour 0 weapon_lvl 0
unit		numidian cavalry				exp 0 armour 0 weapon_lvl 0

character	Muttines, named character, age 30, , x 166, y 2
traits NaturalMilitarySkill 1 , PublicFaith 3 , Intelligent 1
ancillaries desert_scout
army
unit		carthaginian general's cavalry early				exp 1 armour 0 weapon_lvl 0
unit		numidian cavalry				exp 0 armour 0 weapon_lvl 0
unit		numidian cavalry				exp 0 armour 0 weapon_lvl 0
unit		numidian javelinmen				exp 0 armour 0 weapon_lvl 0
unit		numidian javelinmen				exp 0 armour 0 weapon_lvl 0
unit		numidian javelinmen				exp 0 armour 0 weapon_lvl 0

character	Oxynta, general, age 20, , x 57, y 42

army
unit		numidian cavalry				exp 0 armour 0 weapon_lvl 0
unit		numidian javelinmen				exp 0 armour 0 weapon_lvl 0

character	Juva, general, age 20, , x 38, y 18

army
unit		numidian cavalry				exp 0 armour 0 weapon_lvl 0
unit		numidian cavalry				exp 0 armour 0 weapon_lvl 0
unit		numidian javelinmen				exp 0 armour 0 weapon_lvl 0
unit		numidian javelinmen				exp 0 armour 0 weapon_lvl 0
unit		carthaginian slinger				exp 0 armour 0 weapon_lvl 0

character	Thero, diplomat, age 20, , x 55, y 43
traits GoodDiplomat 3

character	Bathyaes, spy, age 20, , x 61, y 43
traits GoodSpy 2
ancillaries dancer


character_record		Adonibal, 	male, command 0, influence 0, management 0, subterfuge 0, age 14, alive, never_a_leader
character_record		Balhanno, 	male, command 0, influence 0, management 0, subterfuge 0, age 10, alive, never_a_leader
character_record		Tabnit, 	male, command 0, influence 0, management 0, subterfuge 0, age 7, alive, never_a_leader
character_record		Abdimilki, 	male, command 0, influence 0, management 0, subterfuge 0, age 1, alive, never_a_leader
character_record		Dahia, 	female, command 0, influence 0, management 0, subterfuge 0, age 51, alive, never_a_leader
character_record		Kahina, 	female, command 0, influence 0, management 0, subterfuge 0, age 34, alive, never_a_leader
character_record		Aglaurus, 	female, command 0, influence 0, management 0, subterfuge 0, age 25, alive, never_a_leader
character_record		Pherusa, 	female, command 0, influence 0, management 0, subterfuge 0, age 8, alive, never_a_leader
character_record		Sotera, 	female, command 0, influence 0, management 0, subterfuge 0, age 4, alive, never_a_leader

relative 	Syphax, 	Dahia,		Gisgo,	Muttines,	Adonibal,	end
relative 	Gisgo, 	Kahina,		Balhanno,	Pherusa,	end
relative 	Muttines, 	Aglaurus,		Tabnit,	Sotera,	Abdimilki,	end


faction	scythia, trader_smith
denari	3000
settlement
{
	level large_town
	region Scythia

	year_founded 0
	population 2500
	plan_set default_set
	faction_creator gauls
	building
	{
		type core_building governors_villa
	}
	building
	{
		type defenses wooden_pallisade
	}
	building
	{
		type barracks muster_field
	}
	building
	{
		type temple_of_horse_2 temple_of_horse_2_shrine
	}
}

settlement
{
	level town
	region Tribus_Alanni

	year_founded 0
	population 1800
	plan_set default_set
	faction_creator gauls
	building
	{
		type core_building governors_house
	}
	building
	{
		type barracks muster_field
	}
}

settlement
{
	level town
	region Tribus_Sarmatae

	year_founded 0
	population 1800
	plan_set default_set
	faction_creator gauls
	building
	{
		type core_building governors_house
	}
	building
	{
		type barracks muster_field
	}
}

settlement
{
	level town
	region Maeotis

	year_founded 0
	population 1800
	plan_set default_set
	faction_creator gauls
	building
	{
		type core_building governors_house
	}
	building
	{
		type barracks muster_field
	}
	building
	{
		type hinterland_farms farms
	}
}

character	Zipoetes, named character, leader, age 50, , x 157, y 106
traits GoodCommander 2 , Energetic 2 , Intelligent 1 , Drink 1 , Bloodthirsty 2
ancillaries armourer
army
unit		barb chieftain cavalry early scythian				exp 1 armour 0 weapon_lvl 0
unit		barb archer scythian				exp 0 armour 0 weapon_lvl 0
unit		barb archer scythian				exp 0 armour 0 weapon_lvl 0
unit		barb horse archers scythian				exp 0 armour 0 weapon_lvl 0
unit		barb horse archers scythian				exp 0 armour 0 weapon_lvl 0
unit		barb horse archers scythian				exp 0 armour 0 weapon_lvl 0

character	Partatua, named character, heir, age 30, , x 229, y 131
traits GoodCommander 1 , Energetic 1 , Intelligent 1 , Drink 1 , Bloodthirsty 2
ancillaries galloper
army
unit		barb chieftain cavalry early scythian				exp 1 armour 0 weapon_lvl 0
unit		barb horse archers scythian				exp 0 armour 0 weapon_lvl 0
unit		barb horse archers scythian				exp 0 armour 0 weapon_lvl 0
unit		barb horse archers scythian				exp 0 armour 0 weapon_lvl 0
unit		barb archer scythian				exp 0 armour 0 weapon_lvl 0
unit		barb archer scythian				exp 0 armour 0 weapon_lvl 0

character	Belnirari, named character, age 27, , x 190, y 114
traits NaturalMilitarySkill 1 , Intelligent 2 , Bloodthirsty 1
ancillaries bard, goldsmith
army
unit		barb chieftain cavalry early scythian				exp 1 armour 0 weapon_lvl 0
unit		barb horse archers scythian				exp 0 armour 0 weapon_lvl 0
unit		barb horse archers scythian				exp 0 armour 0 weapon_lvl 0
unit		barb horse archers scythian				exp 0 armour 0 weapon_lvl 0

character	Phillipos, general, age 20, , x 181, y 140

army
unit		barb archer scythian				exp 0 armour 0 weapon_lvl 0
unit		barb archer scythian				exp 0 armour 0 weapon_lvl 0

character	Liapos, spy, age 20, , x 156, y 106
traits GoodSpy 1

character	Rimsin, diplomat, age 20, , x 226, y 131
traits GoodDiplomat 1


character_record		Ara, 	male, command 0, influence 0, management 0, subterfuge 0, age 1, alive, never_a_leader
character_record		Madyes, 	male, command 0, influence 0, management 0, subterfuge 0, age 6, alive, never_a_leader
character_record		Ziaelas, 	male, command 0, influence 0, management 0, subterfuge 0, age 10, alive, never_a_leader
character_record		Palacus, 	male, command 0, influence 0, management 0, subterfuge 0, age 14, alive, never_a_leader
character_record		Serapia, 	female, command 0, influence 0, management 0, subterfuge 0, age 49, alive, never_a_leader
character_record		Afina, 	female, command 0, influence 0, management 0, subterfuge 0, age 29, alive, never_a_leader
character_record		Branka, 	female, command 0, influence 0, management 0, subterfuge 0, age 26, alive, never_a_leader
character_record		Devnet, 	female, command 0, influence 0, management 0, subterfuge 0, age 22, alive, never_a_leader
character_record		Hestia, 	female, command 0, influence 0, management 0, subterfuge 0, age 9, alive, never_a_leader

relative 	Zipoetes, 	Serapia,		Partatua,	Belnirari,	Devnet,	Palacus,	end
relative 	Partatua, 	Afina,		Ziaelas,	Hestia,	end
relative 	Belnirari, 	Branka,		Madyes,	Ara,	end


faction	spain, fortified_mao
denari	3000
settlement
{
	level large_town
	region Gallaecia

	year_founded 0
	population 2500
	plan_set default_set
	faction_creator gauls
	building
	{
		type barracks muster_field
	}
	building
	{
		type core_building governors_villa
	}
	building
	{
		type defenses wooden_pallisade
	}
}

settlement
{
	level large_town
	region Lusitania

	year_founded 0
	population 2200
	plan_set default_set
	faction_creator gauls
	building
	{
		type core_building governors_villa
	}
	building
	{
		type missiles practice_field
	}
	building
	{
		type defenses wooden_pallisade
	}
}

settlement
{
	level town
	region Hispania

	year_founded 0
	population 2000
	plan_set default_set
	faction_creator gauls
	building
	{
		type core_building governors_house
	}
	building
	{
		type defenses wooden_pallisade
	}
	building
	{
		type barracks muster_field
	}
}

settlement
{
	level town
	region Taraconenis

	year_founded 0
	population 1500
	plan_set default_set
	faction_creator gauls
	building
	{
		type core_building governors_house
	}
	building
	{
		type barracks muster_field
	}
}

character	Viriathus, named character, leader, age 60, , x 20, y 87
traits GoodCommander 1 , Energetic 1 , Intelligent 1 , Drink 1
ancillaries bard
army
unit		carthaginian general's cavalry early				exp 1 armour 0 weapon_lvl 0
unit		spanish scutarii				exp 0 armour 0 weapon_lvl 0
unit		spanish scutarii				exp 0 armour 0 weapon_lvl 0
unit		carthaginian cavalry				exp 0 armour 0 weapon_lvl 0
unit		carthaginian cavalry				exp 0 armour 0 weapon_lvl 0
unit		carthaginian peltast				exp 0 armour 0 weapon_lvl 0

character	Caraunios, named character, heir, age 40, , x 8, y 72
traits GoodCommander 3 , Energetic 1 , Intelligent 2 , Drink 1
ancillaries bodyguard
army
unit		carthaginian general's cavalry early				exp 1 armour 0 weapon_lvl 0
unit		carthaginian cavalry				exp 0 armour 0 weapon_lvl 0
unit		carthaginian cavalry				exp 0 armour 0 weapon_lvl 0
unit		carthaginian peltast				exp 0 armour 0 weapon_lvl 0
unit		carthaginian peltast				exp 0 armour 0 weapon_lvl 0
unit		carthaginian peltast				exp 0 armour 0 weapon_lvl 0
unit		carthaginian peltast				exp 0 armour 0 weapon_lvl 0

character	Lucco, named character, age 30, , x 44, y 76
traits Intelligent 2
ancillaries civilized_slave, beastmaster
army
unit		carthaginian general's cavalry early				exp 1 armour 0 weapon_lvl 0
unit		carthaginian city militia				exp 0 armour 0 weapon_lvl 0
unit		carthaginian city militia				exp 0 armour 0 weapon_lvl 0
unit		carthaginian peltast				exp 0 armour 0 weapon_lvl 0
unit		carthaginian cavalry				exp 0 armour 0 weapon_lvl 0

character	Matugenus, named character, age 25, , x 36, y 58
traits NaturalMilitarySkill 1 , Energetic 1 , Drink 1 , Bloodthirsty 1
ancillaries armourer
army
unit		carthaginian general's cavalry early				exp 1 armour 0 weapon_lvl 0
unit		carthaginian city militia				exp 0 armour 0 weapon_lvl 0
unit		carthaginian city militia				exp 0 armour 0 weapon_lvl 0
unit		spanish scutarii				exp 0 armour 0 weapon_lvl 0
unit		carthaginian peltast				exp 0 armour 0 weapon_lvl 0

character	Segovax, diplomat, age 20, , x 9, y 72
traits GoodDiplomat 3

character	Rhetogenes, spy, age 20, , x 43, y 78
traits GoodSpy 3


character_record		Ambon, 	male, command 0, influence 0, management 0, subterfuge 0, age 12, alive, never_a_leader
character_record		Leukon, 	male, command 0, influence 0, management 0, subterfuge 0, age 8, alive, never_a_leader
character_record		Avaros, 	male, command 0, influence 0, management 0, subterfuge 0, age 2, alive, never_a_leader
character_record		Cartimandua, 	female, command 0, influence 0, management 0, subterfuge 0, age 59, alive, never_a_leader
character_record		Esselta, 	female, command 0, influence 0, management 0, subterfuge 0, age 35, alive, never_a_leader
character_record		Iseulta, 	female, command 0, influence 0, management 0, subterfuge 0, age 28, alive, never_a_leader
character_record		Keynea, 	female, command 0, influence 0, management 0, subterfuge 0, age 24, alive, never_a_leader
character_record		Verica, 	female, command 0, influence 0, management 0, subterfuge 0, age 4, alive, never_a_leader

relative 	Viriathus, 	Cartimandua,		Caraunios,	Lucco,	Matugenus,	end
relative 	Caraunios, 	Esselta,		Ambon,	end
relative 	Lucco, 	Iseulta,		Leukon,	end
relative 	Matugenus, 	Keynea,		Verica,	Avaros,	end


faction	thrace, sailor_napoleon
denari	3000
settlement
{
	level large_town
	region Thrace

	year_founded 0
	population 4000
	plan_set default_set
	faction_creator macedon
	building
	{
		type core_building governors_villa
	}
	building
	{
		type defenses wooden_pallisade
	}
	building
	{
		type missiles practice_field
	}
	building
	{
		type hinterland_farms farms
	}
}

settlement
{
	level large_town
	region Tribus_Getae

	year_founded 0
	population 3500
	plan_set default_set
	faction_creator macedon
	building
	{
		type core_building governors_villa
	}
	building
	{
		type defenses wooden_pallisade
	}
